"ID"	"Length"	"MW"	"Charge"	"pI"	"aIndex"	"InstabilityIndex"	"Boman"	"HidrophobicityIndex"	"HMoment"	"TinyAA"	"SmallAA"	"AliphaticAA"	"AromaticAA"	"NonPolarAA"	"PolarAA"	"ChargedAA"	"BasicAA"	"AcidicAA"	"Globular"	"Surface"	"Transmembrane"	"GO1"	"GO2"	"GO3"	"GO4"	"GO5"	"GO6"	"GO7"	"GO8"	"Tetrahymena"
"P93758"	274	30944.49864	-1.01895147792983	6.55534122838101	57.7372262773723	47.898905109489	2.94302919708029	-0.231788321167883	0.763664537924217	28.467	51.825	23.723	6.934	43.066	56.934	32.847	16.788	16.058	"0.96969696969697"	0.0265151515151515	0.00378787878787879	0	0	0	0	0	1	0	0	0
"P93831"	902	100370.04394	27.3146298741775	8.73160360923063	59.2572062084257	53.4106430155211	2.64070953436807	-0.206951219512195	0.841472412871788	32.151	53.437	20.732	7.65	45.565	54.435	31.707	17.849	13.858	"0.974215246636771"	0.0190582959641256	0.00672645739910314	0	0	0	0	0	1	0	0	0
"Q01593"	720	79500.40194	-16.8745576276748	5.05124627143272	60.9722222222222	56.4672222222222	2.12175	-0.0779444444444444	0.783308580497445	28.889	57.222	21.806	8.75	49.028	50.972	21.667	10.417	11.25	"0.970422535211268"	0.0295774647887324	0	0	0	0	0	0	1	0	0	0
"Q01658"	176	19443.66404	-10.6363264999613	4.39721748899355	85.5113636363636	66.3619318181818	2.25005681818182	-0.111079545454545	0.596434028459047	30.114	47.159	32.386	3.977	44.318	55.682	27.841	11.364	16.477	"0.963855421686747"	0.0301204819277108	0.00602409638554217	1	0	0	0	0	0	0	0	1
"Q01667"	241	25995.96074	-0.898180839205334	6.67403796596707	87.5103734439834	41.0248962655602	0.712697095435685	0.151410788381743	0.516021687250938	30.29	53.527	31.95	11.618	65.145	34.855	20.332	10.788	9.544	"0.857142857142857"	0.00432900432900433	0.138528138528139	0	0	0	0	0	0	1	0	0
"Q01908"	373	40911.07494	2.09996030637154	8.17090100128332	98.0160857908847	42.456836461126	1.5514745308311	0.00517426273458447	0.660665657251724	30.295	53.083	34.048	6.166	51.743	48.257	24.933	12.869	12.064	"0.939393939393939"	0.0358126721763085	0.0247933884297521	0	1	0	0	0	0	1	0	0
"Q02973"	92	9933.85264	0.472729960452425	7.69751743312501	36.0869565217391	42.8978260869565	3.06097826086957	-0.303478260869565	0.543935747099328	36.957	45.652	14.13	5.435	40.217	59.783	36.957	19.565	17.391	"1"	0	0	0	0	0	0	0	1	0	0	0
"Q03164"	3969	431764.39654	121.072850420355	9.55728633668549	62.9931972789116	62.2442176870748	2.30879566641471	-0.142867220962459	0.93531321930926	33.837	56.689	21.668	6.526	44.923	55.077	26.48	15.596	10.884	"0.971710027784794"	0.0161656984086891	0.0121242738065168	1	0	0	0	0	0	0	0	1
"Q03251"	169	16578.53944	-1.04160937204519	5.30711060252613	31.7159763313609	60.1248520710059	1.99461538461538	-0.026094674556213	0.720428441269505	52.663	63.905	11.243	10.059	62.13	37.87	23.077	11.243	11.834	"0.955974842767296"	0.0377358490566038	0.00628930817610063	0	0	0	0	0	1	0	0	0
"Q04980"	619	65970.98954	-31.1129139325581	4.81498495354455	54.1518578352181	44.7336025848142	2.38765751211632	-0.142988691437803	0.707012018515624	35.218	57.027	20.355	7.27	44.103	55.897	33.926	15.67	18.255	"0.991789819376026"	0.00821018062397373	0	0	0	0	0	0	1	0	0	0
"Q05655"	676	77505.04334	6.96501093994634	7.814086720597	76.5976331360947	42.4745562130177	1.73855029585799	-0.0267899408284024	0.692038076564836	25.444	44.527	25.296	13.905	52.367	47.633	29.586	16.42	13.166	"0.962462462462462"	0.015015015015015	0.0225225225225225	1	0	0	0	0	0	0	0	1
"Q06327"	859	98045.26104	-24.4570187985169	5.20497217494288	84.0977881257276	39.721187427241	1.70270081490105	-0.00359720605355063	0.685241082254523	24.563	45.867	27.008	13.271	51.455	48.545	29.22	14.203	15.017	"0.909305064782097"	0.0565371024734982	0.0341578327444052	0	0	0	0	0	1	0	0	0
"Q06587"	406	42429.26614	-8.36149515508292	5.33595768018866	62.512315270936	57.0266009852217	1.86371921182266	-0.0474384236453202	0.70355881189882	39.409	58.621	21.921	5.911	54.68	45.32	25.123	12.315	12.808	"0.982323232323232"	0.00505050505050505	0.0126262626262626	1	0	0	0	0	0	0	0	1
"Q06738"	710	77855.75494	-85.2926074083785	4.16728504226199	48.8169014084507	53.3181690140845	2.7407323943662	-0.174633802816901	0.699528463690581	30.141	54.93	17.465	8.451	40.423	59.577	37.324	13.662	23.662	"0.98"	0.01	0.01	0	0	0	0	0	1	0	0	0
"Q07187"	152	16612.08944	-4.82951294677577	6.04559135915025	39.8684210526316	44.608552631579	2.92335526315789	-0.273092105263158	0.582940235957009	33.553	37.5	14.474	9.211	42.105	57.895	42.105	21.711	20.395	"1"	0	0	0	0	0	0	0	1	0	0	0
"Q07473"	290	31139.45784	-2.83177810159463	6.03260542094281	85.9310344827586	30.3106896551724	0.908551724137931	0.142034482758621	0.495523958151373	36.207	54.483	32.759	12.069	60.345	39.655	21.034	10.69	10.345	"0.889285714285714"	0.00357142857142857	0.107142857142857	0	0	0	0	0	0	1	0	0
"Q09472"	2414	264160.60354	45.1249912725785	8.58750296779242	59.7431648715824	67.0405136702568	1.86584092792046	-0.0735874067937034	0.812759735883757	28.873	53.314	21.127	7.042	51.367	48.633	18.848	11.475	7.374	"0.982529118136439"	0.00998336106489185	0.00748752079866889	1	0	0	0	0	0	0	0	1
"Q0WNP7"	463	52035.20444	-21.0423501744174	4.66339371475671	79.7624190064795	49.2524838012959	2.30943844492441	-0.100302375809935	0.690892576031723	28.726	52.484	26.134	8.639	46.004	53.996	31.102	14.039	17.063	"0.931567328918322"	0.0684326710816777	0	0	0	0	0	0	0	0	1	0
"Q0WNW0"	665	72303.55474	-3.74936502545002	6.56060308717931	87.0526315789474	28.124962406015	1.1336992481203	0.108315789473684	0.868722070108539	33.083	57.895	30.827	11.128	58.195	41.805	20.752	10.977	9.774	"0.879389312977099"	0.0381679389312977	0.0824427480916031	0	1	0	0	0	0	0	1	0
"Q0WPA5"	423	47142.19824	-0.528331701033272	6.90368184008486	91.4420803782506	40.538061465721	1.38926713947991	0.0428605200945627	0.794340211767331	27.66	49.882	30.26	11.111	53.428	46.572	26.95	14.421	12.53	"0.878934624697337"	0.0871670702179177	0.0338983050847458	0	1	0	0	0	0	0	1	0
"Q0WPN7"	258	28296.49294	10.0098349493146	9.49011438699039	85	49.9457364341085	1.49461240310078	0.00593023255813955	0.823281210027427	32.558	53.101	29.845	10.465	54.651	45.349	24.806	15.116	9.69	"0.838709677419355"	0.0806451612903226	0.0806451612903226	0	0	0	0	0	0	0	1	0
"Q0WPS0"	408	46104.57394	8.6440411502804	8.72234552058442	78.1372549019608	40.6200980392157	1.69897058823529	0.00272058823529413	0.554051546965557	29.167	50.735	25	12.99	52.451	47.549	24.02	14.216	9.804	"0.962311557788945"	0.0150753768844221	0.0226130653266332	0	1	0	0	0	0	0	1	0
"Q0WQG8"	467	53514.27594	7.44153625572848	8.6580179467011	111.627408993576	40.8036402569593	0.639935760171306	0.19389721627409	0.805614675555304	24.625	39.829	34.904	14.775	62.099	37.901	21.199	11.991	9.208	"0.632385120350109"	0.12691466083151	0.240700218818381	0	0	0	0	0	1	0	0	0
"Q0WRJ7"	242	27192.06374	5.02179905923816	8.65493211480408	80.9090909090909	59.9995867768595	2.04136363636364	-0.0650826446280992	0.744667218253963	28.512	50.826	24.793	9.091	51.653	48.347	24.793	13.636	11.157	"0.913793103448276"	0.0344827586206897	0.0517241379310345	0	0	0	0	0	0	1	0	0
"Q0WT40"	757	85200.57814	3.87533983555605	7.43875018589211	94.7556142668428	45.3400264200793	0.939128137384412	0.133196829590489	0.75867096871158	28.534	49.67	30.779	14.531	58.653	41.347	21.004	11.757	9.247	"0.823293172690763"	0.0682730923694779	0.108433734939759	0	0	0	0	0	0	0	1	0
"Q0WUA3"	382	42036.71944	21.3874650727608	10.0463538470888	115.86387434555	33.1227748691099	0.557591623036649	0.186753926701571	0.715440754524347	31.152	50.785	37.958	11.78	63.613	36.387	18.063	12.565	5.497	"0.739247311827957"	0.0510752688172043	0.209677419354839	0	1	0	0	0	0	1	0	0
"Q0WV12"	802	87194.21824	-10.3882716517885	6.15848084449012	80	45.6935162094763	1.80673316708229	-0.0164463840399002	0.79801334936773	32.294	55.362	27.681	7.731	51.995	48.005	22.943	11.845	11.097	"0.934343434343434"	0.0189393939393939	0.0467171717171717	0	0	0	0	0	0	0	1	0
"Q0WV13"	533	61144.31784	11.5961808101104	8.85479617060185	94.202626641651	51.6966228893058	1.49853658536585	0.0354409005628518	0.964331395885544	24.39	46.154	30.582	15.009	52.345	47.655	26.266	15.947	10.319	"0.906309751434034"	0.0478011472275335	0.0458891013384321	0	1	0	0	0	0	0	1	0
"Q0WVN5"	751	85379.84544	7.02493102828196	7.86327405655675	89.5339547270306	36.065379494008	1.02997336884154	0.118881491344873	0.694963382210686	27.696	48.469	29.028	15.712	58.722	41.278	22.104	12.517	9.587	"0.832658569500675"	0.0269905533063428	0.140350877192982	0	0	0	0	0	0	0	1	0
"Q0WW17"	545	63611.87264	9.61751138613433	8.67690176351643	104.990825688073	40.5242201834862	0.400605504587156	0.241522935779817	0.74715766700981	24.771	42.385	33.211	19.633	63.853	36.147	18.165	10.826	7.339	"0.71588785046729"	0.0785046728971963	0.205607476635514	0	1	0	0	0	1	0	1	0
"Q0WW43"	230	26438.83624	12.2818557167185	9.89751878535911	85.1304347826087	50.5304347826087	1.8654347826087	-0.0670869565217391	0.581870393898415	23.913	46.522	28.261	11.304	53.043	46.957	30	18.696	11.304	"0.927272727272727"	0	0.0727272727272727	0	0	0	0	0	1	0	0	0
"Q12852"	859	93219.12834	-8.42900827842216	6.41816195747468	73.2363213038417	61.6025611175786	1.98987194412107	-0.0718975552968568	0.69207095829131	32.48	53.667	24.214	7.451	51.921	48.079	28.056	14.668	13.388	"0.950530035335689"	0.0188457008244994	0.0306242638398115	1	0	0	0	0	0	0	0	1
"Q12962"	218	21711.30704	-0.59281889641358	6.52357865587702	69.6788990825688	42.3298165137615	1.08128440366972	0.0958256880733945	0.71112421419093	46.33	68.807	33.028	5.963	61.927	38.073	17.89	9.174	8.716	"0.918269230769231"	0.0528846153846154	0.0288461538461538	1	0	0	0	0	0	0	0	1
"Q13127"	1097	121872.21934	-5.47842392854235	6.72994373186296	58.4503190519599	49.378030993619	2.39713764813127	-0.178760255241568	0.725768483344013	26.8	51.686	21.422	7.293	44.485	55.515	32.452	17.32	15.132	"0.988960441582337"	0	0.0110395584176633	1	0	0	0	0	0	0	0	1
"Q13330"	715	80786.16344	26.5057822923796	9.64587181615175	75.4825174825175	60.0876923076923	2.14404195804196	-0.11427972027972	1.07444140883203	27.692	49.371	26.713	9.93	51.329	48.671	27.552	16.503	11.049	"0.94468085106383"	0.0539007092198582	0.00141843971631206	1	0	0	0	0	0	0	0	1
"Q13547"	482	55102.96854	-15.9091839008217	5.15806897694882	65.3319502074689	40.4813278008299	2.14763485477178	-0.095954356846473	0.695463756960341	24.896	46.266	22.199	13.278	50	50	32.573	15.768	16.805	"0.949152542372881"	0.0360169491525424	0.0148305084745763	1	0	0	0	0	0	0	0	1
"Q13620"	913	103981.66584	2.85423458510636	7.41314685674607	84.2935377875137	46.7063526834611	2.00734939759036	-0.0809748083242059	0.814323636550513	25.63	43.483	27.273	9.529	45.783	54.217	29.135	15.444	13.691	"0.933554817275748"	0.0542635658914729	0.0121816168327796	1	0	0	0	0	0	0	0	1
"Q14CW9"	347	38650.97364	0.150238598427318	7.04463435135765	58.1844380403458	56.0380403458213	2.65798270893372	-0.192881844380403	0.784417901135806	31.412	54.467	18.732	8.069	41.499	58.501	30.259	15.85	14.409	"0.970326409495549"	0.0207715133531157	0.00890207715133531	1	0	0	0	0	0	0	0	1
"Q15014"	288	32307.85514	16.9283104350933	10.2984815665834	67.8125	46.584375	2.21399305555556	-0.162013888888889	0.767472376968087	27.083	47.569	25.694	9.028	49.653	50.347	29.167	18.056	11.111	"0.924460431654676"	0.0683453237410072	0.00719424460431655	1	0	0	0	0	0	0	0	1
"Q15047"	1291	143156.86584	-15.1839277093604	5.84031030466271	65.6312935708753	52.2488768396592	2.14388071262587	-0.0992099147947327	0.775368689306705	31.216	53.757	22.541	9.218	49.109	50.891	28.273	14.175	14.098	"0.97111631537861"	0.0156128024980484	0.0132708821233411	1	0	0	0	0	0	0	0	1
"Q15291"	538	59152.62914	-21.1577150407662	4.70891745535573	81.728624535316	38.5669144981413	1.83204460966543	-0.0349814126394052	0.811624443275668	29.368	53.717	27.695	8.178	51.115	48.885	28.996	13.197	15.799	"0.928030303030303"	0.0606060606060606	0.0113636363636364	1	0	0	0	0	0	0	0	1
"Q15542"	800	86830.25834	-19.933899593595	5.36064469580488	75.9875	42.874375	1.6902375	-0.00289999999999999	0.80539175756902	32.875	55.625	27.75	10.375	53.125	46.875	25.875	12.75	13.125	"0.962025316455696"	0.0113924050632911	0.0265822784810127	1	0	0	0	0	0	0	0	1
"Q15652"	2540	284524.93794	27.9254551530687	7.93651691029669	73.0236220472441	55.3842519685039	2.26661023622047	-0.12792125984252	0.887458903114974	27.953	51.339	24.331	9.409	43.346	56.654	29.449	16.772	12.677	"0.959683794466403"	0.0272727272727273	0.0130434782608696	1	0	0	0	0	0	0	0	1
"Q15910"	746	85363.17824	0.110867783747544	7.01128284306718	60.402144772118	48.9875335120643	2.61650134048257	-0.190469168900804	0.734108967039809	26.408	49.598	20.777	10.322	46.381	53.619	32.708	17.292	15.416	"0.970108695652174"	0.0203804347826087	0.00951086956521739	1	0	0	0	0	0	0	0	1
"Q16512"	942	103932.14834	-7.24666162775207	6.30151981132227	85.1592356687898	49.3245222929936	1.92924628450106	-0.0537898089171974	0.856930533517183	30.467	50.212	29.618	7.962	52.76	47.24	27.813	14.225	13.588	"0.951716738197425"	0.0225321888412017	0.0257510729613734	1	0	0	0	0	0	0	0	1
"Q16514"	161	17924.47704	1.65436924770531	8.23546516437418	78.7577639751553	49.4024844720497	1.99658385093168	-0.0904347826086956	0.772135543435396	27.329	49.689	27.329	6.211	47.826	52.174	27.329	14.907	12.422	"0.907284768211921"	0.0927152317880795	0	1	0	0	0	0	0	0	0	1
"Q16531"	1140	126967.90414	-37.849811557433	4.9222096257066	95.719298245614	38.4563157894737	1.3774649122807	0.0645877192982456	0.782806570248754	27.895	49.035	30.439	10.263	53.333	46.667	24.211	11.404	12.807	"0.917699115044248"	0.0415929203539823	0.0407079646017699	1	0	0	0	0	0	0	0	1
"Q16594"	264	28973.84324	3.17249799044906	8.99961835769468	72.0833333333333	42.5662878787879	2.18507575757576	-0.103636363636364	0.669461192156642	31.818	58.333	25.379	4.924	46.97	53.03	23.485	12.5	10.985	"0.940944881889764"	0.0590551181102362	0	1	0	0	0	0	0	0	0	1
"Q17TI5"	344	38760.67864	-0.73996839255648	6.85357958764427	44.5639534883721	50.4584302325581	2.63927325581395	-0.162412790697674	0.847294903018081	33.14	53.488	17.151	13.081	46.221	53.779	28.779	15.407	13.372	"0.991017964071856"	0.00898203592814371	0	0	0	0	0	0	1	0	0	0
"Q1PFD9"	413	48589.41494	7.16326304035049	8.49734134121554	74.9636803874092	45.2464891041162	1.87070217917676	-0.045593220338983	0.737070236224205	24.455	45.521	23.729	15.738	49.637	50.363	27.361	15.496	11.864	"0.913151364764268"	0.0446650124069479	0.0421836228287841	0	1	0	0	0	0	0	1	0
"Q2V4B2"	187	21533.66174	4.47510884265051	9.81613177590976	84.0641711229947	67.7812834224599	2.19919786096257	-0.0903743315508021	0.797761713959385	23.529	44.385	27.273	11.23	49.198	50.802	29.947	16.578	13.369	"0.887005649717514"	0.0621468926553672	0.0508474576271186	0	0	0	0	0	0	1	0	0
"Q37165"	360	40021.22394	-1.83364596812278	5.35263474898862	134.888888888889	35.7625	-0.152444444444444	0.356277777777778	0.576644773004407	28.611	43.056	40	13.333	66.389	33.611	11.944	5.833	6.111	"0.582857142857143"	0.108571428571429	0.308571428571429	0	0	0	0	0	0	1	0	0
"Q38857"	284	32093.24074	4.34757537284101	8.80649610323192	64.5774647887324	31.8003521126761	1.63260563380282	0.00204225352112677	0.661602482661895	32.746	51.056	21.127	13.38	50.704	49.296	19.718	10.915	8.803	"0.95985401459854"	0.0182481751824818	0.0218978102189781	0	0	0	0	0	0	0	1	0
"Q38907"	284	32572.83714	3.55092571358476	8.29733361375225	64.1901408450704	35.9619718309859	1.79098591549296	-0.0113380281690141	0.726735631760277	29.93	50.352	21.127	16.549	51.761	48.239	24.296	13.732	10.563	"0.963503649635037"	0	0.0364963503649635	0	0	0	0	0	0	0	1	0
"Q38958"	470	51083.49824	22.682568980452	9.65098684324748	87.8297872340425	42.1746808510638	1.35265957446809	0.0405957446808511	0.720822594421608	31.489	57.447	28.298	9.362	53.191	46.809	20.213	13.617	6.596	"0.95"	0.0130434782608696	0.0369565217391304	0	0	0	0	0	0	0	1	0
"Q39085"	561	65394.23984	4.75227662361379	8.14124136973782	80.2673796791444	36.174688057041	1.61078431372549	-0.00966131907308377	0.763756970459128	22.282	41.889	27.273	15.686	56.506	43.494	29.59	16.043	13.547	"0.903811252268603"	0.0344827586206897	0.0617059891107078	0	0	0	0	0	0	0	1	0
"Q39088"	253	26382.18844	5.45187319846409	8.49384648788959	55.8498023715415	40.8592885375494	1.49466403162055	0.0561660079051383	0.836510809879297	45.059	67.194	20.158	11.067	52.569	47.431	15.415	9.881	5.534	"0.950617283950617"	0.00411522633744856	0.0452674897119342	0	0	0	0	0	0	0	1	0
"Q39099"	296	34291.06524	7.30859356515938	9.19993861238349	64.2905405405405	40.8037162162162	1.6314527027027	0.0142567567567568	0.602202108357995	27.703	48.649	23.311	17.568	55.405	44.595	22.973	13.514	9.459	"0.93006993006993"	0.0034965034965035	0.0664335664335664	0	0	0	0	0	0	0	1	0
"Q39101"	255	28177.94264	-4.83514271551024	6.04091972378221	82.6666666666667	31.7164705882353	1.46482352941176	0.0412156862745098	0.725016576890107	28.235	49.804	31.373	12.157	53.725	46.275	25.882	13.333	12.549	"0.951020408163265"	0.036734693877551	0.0122448979591837	0	0	0	0	0	0	1	0	0
"Q39102"	716	76759.34994	-6.5968489537797	5.53875866597638	88.8128491620112	43.3177374301676	1.46319832402235	0.0430307262569832	0.790635952260229	31.844	54.609	31.844	7.542	55.866	44.134	24.302	12.011	12.291	"0.900849858356941"	0.046742209631728	0.0524079320113314	0	0	0	1	0	0	1	0	0
"Q39141"	265	28053.91494	-4.31372314201928	5.09134193057707	78.8679245283019	21.4241509433962	0.769132075471698	0.165509433962264	0.614534261371073	35.849	58.113	30.943	12.075	64.528	35.472	19.623	9.434	10.189	"0.874509803921569"	0.0549019607843137	0.0705882352941176	0	0	0	0	0	0	1	0	0
"Q39142"	266	28170.03154	-5.31310103308174	4.9178533683091	79.3233082706767	22.359022556391	0.750902255639098	0.171804511278195	0.614534261371073	36.466	57.519	30.827	12.03	64.286	35.714	19.173	9.023	10.15	"0.875"	0.0546875	0.0703125	0	0	0	0	0	0	1	0	0
"Q39258"	230	26059.99434	-1.39229136989588	6.30766907550544	96.6521739130435	39.9617391304348	2.18252173913044	-0.136608695652174	0.926606504850695	20.435	44.783	33.913	5.652	49.13	50.87	35.217	17.826	17.391	"0.963636363636364"	0.0318181818181818	0.00454545454545455	0	0	0	0	0	0	0	1	0
"Q3KNV8"	242	28115.47394	7.51684358248559	8.30378880844745	85.4132231404959	50.851652892562	2.15987603305785	-0.127272727272727	0.712483757552785	24.793	42.149	26.446	11.57	46.694	53.306	34.298	20.661	13.636	"0.969827586206897"	0.0301724137931034	0	1	0	0	0	0	0	0	0	1
"Q3KTM0"	747	84126.30214	2.95213586334906	7.28819711603085	112.516733601071	35.1728246318608	0.387161981258367	0.256559571619813	0.754787313560749	27.309	47.523	34.538	16.332	61.58	38.42	18.608	10.843	7.764	"0.681139755766621"	0.067842605156038	0.251017639077341	0	0	0	0	0	0	1	0	0
"Q41932"	230	24643.02514	8.98859945366997	10.2809534392268	92.5217391304348	46.28	1.65752173913043	-0.0173043478260869	0.621484875690666	33.913	56.087	34.348	6.087	53.043	46.957	22.174	13.043	9.13	"0.940909090909091"	0.00454545454545455	0.0545454545454545	0	0	0	0	0	0	1	0	0
"Q42029"	263	28095.24624	0.860001778891146	7.49323487415602	70.1901140684411	45.6342205323194	1.55562737642586	0.017148288973384	0.858891281660238	38.403	59.316	28.897	11.027	52.091	47.909	21.293	11.407	9.886	"0.956521739130435"	0.0276679841897233	0.0158102766798419	0	0	0	0	0	0	1	0	0
"Q42371"	976	107334.03194	-12.2926076477522	6.18764560987129	106.157786885246	35.8129098360656	1.21259221311475	0.088094262295082	0.700938400067609	27.971	51.742	31.557	8.811	53.381	46.619	20.492	10.656	9.836	"0.917184265010352"	0.0320910973084886	0.0507246376811594	0	0	0	0	0	0	0	1	0
"Q42510"	1451	162618.65914	-29.7654360893449	5.74081042402523	96.3749138525155	55.0427291523088	1.46401102687802	0.0438525155065472	0.832955136875407	27.636	47.76	31.702	10.131	53.343	46.657	24.742	12.474	12.267	"0.848716169326856"	0.116585704371964	0.0346981263011797	0	0	0	0	0	0	0	1	0
"Q42529"	312	33199.52584	0.420904120040701	7.41135876085276	101.25	37.6272435897436	0.884134615384615	0.125	0.716419272086725	33.654	54.487	33.654	6.41	56.731	43.269	21.795	11.218	10.577	"0.854304635761589"	0.0629139072847682	0.0827814569536424	0	1	0	0	0	0	0	1	0
"Q4FZB7"	885	99187.86544	25.9277530249492	9.05135827823609	61.2655367231638	53.7403389830509	2.83057627118644	-0.236926553672316	0.810635226167171	29.944	51.751	20.565	8.249	40.904	59.096	32.994	18.983	14.011	"0.987428571428571"	0.00571428571428571	0.00685714285714286	1	0	0	0	0	0	0	0	1
"Q4V398"	508	59040.91714	16.8069790171132	9.34268409330634	90.7086614173228	46.0946850393701	1.70187007874016	-0.0286023622047244	0.932456015104545	21.457	43.504	28.543	12.008	54.331	45.669	28.15	16.732	11.417	"0.905622489959839"	0.0642570281124498	0.0301204819277108	0	0	0	0	0	0	0	1	0
"Q500V2"	559	63944.91914	9.93920975119216	8.40238861152206	87.1556350626118	46.24114490161	1.21520572450805	0.0921466905187835	0.851283286889645	26.834	46.869	27.907	15.385	57.782	42.218	21.288	12.522	8.766	"0.836065573770492"	0.034608378870674	0.129326047358834	0	0	0	0	0	0	0	1	0
"Q501D8"	543	61437.55234	6.59778932305401	8.16755357310226	89.6500920810313	39.6758747697974	1.44066298342541	0.0311602209944751	0.805803981334226	26.519	45.856	29.466	10.866	54.512	45.488	27.072	15.285	11.786	"0.881801125703565"	0.0600375234521576	0.0581613508442777	0	0	0	0	0	0	0	1	0
"Q53H47"	684	78033.89234	1.56546784657045	7.14556920994252	73.406432748538	50.2897660818713	1.92763157894737	-0.0609795321637427	0.799563697424981	25.439	48.246	24.561	12.573	51.608	48.392	28.216	15.497	12.719	"0.948071216617211"	0.0385756676557863	0.013353115727003	1	0	0	0	0	0	0	0	1
"Q570S7"	760	86573.31534	10.1721326345235	8.08514665919257	87.7105263157895	38.7432894736842	1.087	0.105368421052632	0.721496953404275	26.842	48.289	27.895	15.526	57.895	42.105	22.105	12.763	9.342	"0.828"	0.036	0.136	0	0	0	0	0	0	0	1	0
"Q5PP23"	562	64603.82354	8.39125884772215	8.16800773813813	89.9822064056939	48.8845195729537	1.1944128113879	0.0930782918149466	0.88805919782796	25.089	45.374	28.826	15.125	58.007	41.993	20.819	12.278	8.541	"0.827898550724638"	0.0253623188405797	0.146739130434783	0	0	0	0	0	0	0	1	0
"Q5PSV4"	323	37629.03694	-17.7775061950859	4.79073974632296	70.8978328173375	62.1111455108359	2.86263157894737	-0.232879256965944	0.671114681017146	22.91	42.415	21.981	9.288	40.248	59.752	39.628	18.266	21.362	"0.990415335463259"	0	0.00958466453674121	1	0	0	0	0	0	0	0	1
"Q5T5X7"	828	94474.60674	-21.9217823613813	5.08492160455611	79.2149758454106	58.682729468599	2.28199275362319	-0.119649758454106	0.772993070931843	23.913	47.222	25.483	9.903	48.551	51.449	30.676	14.734	15.942	"0.924205378973105"	0.0721271393643032	0.00366748166259169	1	0	0	0	0	0	0	0	1
"Q5VTR2"	975	113662.39064	-15.0805608402459	5.70366641985839	77.3538461538461	53.0455384615385	3.14865641025641	-0.310051282051282	0.820600869934222	21.128	37.026	25.846	5.436	38.051	61.949	41.026	20.41	20.615	"0.981347150259067"	0.0155440414507772	0.00310880829015544	1	0	0	0	0	0	0	0	1
"Q5VVJ2"	828	95032.25704	-19.155799810225	5.20083858877678	73.9371980676328	54.2847826086957	2.32929951690821	-0.138429951690821	0.823365919064287	24.517	45.169	23.913	9.3	45.29	54.71	31.401	15.217	16.184	"0.9559902200489"	0.0317848410757946	0.0122249388753056	1	0	0	0	0	0	0	0	1
"Q5VVX9"	321	37740.79644	-13.2178217734661	4.80114843178011	81.0591900311526	39.5856697819315	1.93878504672897	-0.0472585669781931	0.948587761886308	21.495	44.548	24.299	13.084	47.664	52.336	28.349	13.084	15.265	"0.913183279742765"	0.0546623794212219	0.0321543408360129	1	0	0	0	0	0	0	0	1
"Q5XEZ1"	346	39058.50404	3.54759719401471	8.32566623974362	84.5375722543352	47.5164739884393	1.9157225433526	-0.0563294797687861	0.642583840907174	28.613	47.399	28.324	10.405	50.867	49.133	28.902	15.318	13.584	"0.94047619047619"	0.0178571428571429	0.0416666666666667	0	0	0	0	0	0	0	1	0
"Q66GM8"	416	46562.11134	15.1506802040262	8.90723640126742	77.8605769230769	37.9699519230769	1.64209134615385	0.00507211538461539	0.760148211193102	30.288	51.202	26.202	13.462	55.529	44.471	22.596	14.183	8.413	"0.928571428571429"	0.0295566502463054	0.041871921182266	0	0	0	0	0	0	0	1	0
"Q66GQ5"	540	63331.45984	11.1069841947232	8.81391478487955	105.611111111111	41.4301851851852	0.6055	0.200222222222222	0.705435476813921	23.148	40	32.222	18.704	61.481	38.519	19.63	11.852	7.778	"0.722641509433962"	0.0566037735849057	0.220754716981132	0	0	0	0	0	0	0	1	0
"Q67Z07"	325	35624.38524	13.7093113490438	9.72763548342452	97.1692307692308	35.3227692307692	1.35815384615385	0.0294769230769231	0.625528419453051	28.923	55.692	33.231	8.615	56	44	24.308	14.769	9.538	"0.888888888888889"	0.0253968253968254	0.0857142857142857	0	0	0	0	0	0	0	1	0
"Q68DK7"	614	67128.49804	16.0882835884038	9.35013219508634	64.4462540716612	73.8223127035831	2.17008143322476	-0.148908794788274	0.768579330740257	31.433	50.651	23.616	5.863	50.977	49.023	29.642	16.775	12.866	"0.97682119205298"	0.00827814569536424	0.0149006622516556	1	0	0	0	0	0	0	0	1
"Q6B0I6"	523	58602.74804	20.2373013661096	9.50421849755869	66.0994263862333	49.3346080305927	1.83912045889101	-0.052906309751434	0.860297815769092	30.593	50.478	24.474	12.62	53.728	46.272	25.048	15.87	9.178	"0.978557504873294"	0.0175438596491228	0.00389863547758285	1	0	0	0	0	0	0	0	1
"Q6DBP4"	397	44439.28464	13.6300649725906	8.73736691019293	82.2921914357683	39.2647355163728	1.24614609571788	0.0721158690176322	0.69785206672976	31.486	53.652	28.463	13.098	57.683	42.317	19.395	12.343	7.053	"0.935400516795866"	0.0361757105943152	0.0284237726098191	0	0	0	0	0	0	0	1	0
"Q6DR41"	310	35216.62954	5.10676109260535	8.27723100965155	116.806451612903	46.6258064516129	0.749612903225806	0.17141935483871	0.8090492494122	25.161	48.065	35.161	12.258	60.323	39.677	21.613	11.935	9.677	"0.676666666666667"	0.11	0.213333333333333	0	0	0	0	0	0	0	1	0
